label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
click,0.0,0.0,0.0,0.16093569876941055,0.21021081699085942,-0.12323206521492926,0.36199302603845324,0.2495281782670673,-0.17478196457557577,0.5469794090000734,0.2333954408634373,-0.21840778796516497,0.7098610890285857,0.19241057739223016,-0.2592051987068375,0.5069885212032574,-0.13393954365798452,-0.058305749152994156,0.6463467178729103,-0.13559264569192067,-0.1270751423762328,0.7166145822866444,-0.032096318484898904,-0.1776755425093158,0.738858912097908,0.07524102383504634,-0.20506526404802405,0.5031123259500153,-0.3444102926700583,-0.04459409009448854,0.7274311083307256,-0.463073270525846,-0.07818872597069436,0.8733032816554389,-0.5025207800931809,-0.10167587854345403,1.0,-0.5141298618372901,-0.11619590044081286,0.44711903132121616,-0.5094964733048584,-0.05329685135727147,0.6484123207231214,-0.6807619635603924,-0.10391657322545175,0.7767294217483172,-0.7480745139068417,-0.13408140175257185,0.8913038475453126,-0.7859522236377824,-0.15172041423145066,0.34516990116613505,-0.6402410040120398,-0.07478233027586859,0.4712182477018186,-0.8242212896447029,-0.13250484614441316,0.5598703784995752,-0.9192785756272079,-0.15457649934077727,0.6463391532313392,-0.990129008582177,-0.1650271200264537
click,0.0,0.0,0.0,0.12396964054002842,-0.08150171013215952,-0.03837629121206586,0.205746910049521,-0.22444068125918507,-0.05809156712709818,0.25936661654685134,-0.3674603925142066,-0.08054052697394272,0.29743828214069384,-0.5062391963205001,-0.10024400387353585,0.15993034435488815,-0.5151081888419018,-0.017634182358436227,0.22679102169776685,-0.6784038672763543,-0.07366880528387489,0.2677117357123664,-0.6395000158785012,-0.11789638563114181,0.2975701147154332,-0.5615569649727294,-0.1426453734792252,0.09384270393415356,-0.5680225031759932,-0.029932024795306877,0.14993591179100002,-0.7836920995726163,-0.06831884897611977,0.2059059880230399,-0.8858271310501338,-0.10276738921452697,0.26320780762896945,-0.9647090056648164,-0.12825962714689534,0.020746931728655514,-0.5623669443119282,-0.0527592177921027,0.04129421034690014,-0.7877173875213261,-0.09453975484520052,0.08668730051534232,-0.911123927190451,-0.12385939270756287,0.14009346753772256,-1.0,-0.143255406746736,-0.057531091101465266,-0.5111589536407528,-0.08000853859067765,-0.06071798246708785,-0.6798100814069079,-0.11445089734613595,-0.03433629212504853,-0.7879786503883319,-0.13076844498837772,0.0059647208998926705,-0.8728906055638502,-0.14198158181734846
click,0.0,0.0,0.0,0.13773002431992748,-0.09298614088703105,-0.02334113241718194,0.2364900838357041,-0.22419829937027844,-0.0530168040516109,0.32880438032016207,-0.28614820407784425,-0.08795556008532739,0.41880234749082235,-0.35115233521982175,-0.12345697423985545,0.1847702361897148,-0.5360741794800399,-0.05156022328621933,0.30653294123073294,-0.6041859913573435,-0.12783273548319538,0.37670021689207156,-0.5162160846340309,-0.18799966166301935,0.43154924087774954,-0.4078130400592652,-0.22522275272523246,0.15423252720546324,-0.542639449530314,-0.08198702438297915,0.2549303229237666,-0.7595893172255809,-0.14582662937918398,0.3602884653163441,-0.8501357781949728,-0.20127442516866484,0.4532354585795363,-0.9171754434215763,-0.24201525053154196,0.10732086189686324,-0.4826020841910222,-0.11771963194783752,0.15894590111566456,-0.7328486430437092,-0.17689515345112905,0.2416202019960448,-0.8846894639651105,-0.22280118748080607,0.31963671859207493,-1.0,-0.25515744594736944,0.05914472833826736,-0.3766559444883847,-0.15516882722928188,0.07466640530289442,-0.5650767321898241,-0.20492002984428623,0.11955442316901581,-0.7027230517722343,-0.22991589443165888,0.16452586106266295,-0.8120877043434787,-0.24796113399518707
click,0.0,0.0,0.0,0.10669280418673152,-0.16971108080363376,-0.016534854657085055,0.17124638326133548,-0.3475574428070851,-0.03919280630163375,0.22940082286132485,-0.4571276117020463,-0.0670186197883486,0.28335337179562,-0.5678216621346716,-0.0942929138137238,0.06713652890706905,-0.5446132550798988,-0.050643086234454154,0.13912978288997524,-0.686902834420275,-0.12376806741947306,0.2084941516949753,-0.6441041472651128,-0.17777740228054226,0.2715765819173345,-0.5807805930131317,-0.2119155231907499,0.01447884036780621,-0.5449319284944011,-0.0838866765732037,0.04216511550035867,-0.7636508107076995,-0.149167792606276,0.1139134702794418,-0.871307916165218,-0.19701939211592226,0.17899917842466997,-0.9572095938721178,-0.23008114997147522,-0.03918740422626611,-0.4816950814692335,-0.12253589927214248,-0.06028987297586119,-0.72317032407167,-0.18835596404536362,-0.029567066919565992,-0.8662197120209438,-0.23328985319475307,0.010699744856678312,-1.0,-0.26298162264277,-0.08406633414607556,-0.36867484176174664,-0.16151918835393925,-0.14079789841166973,-0.48319423967845454,-0.21872788592663375,-0.16885143710408773,-0.5943261128945629,-0.24651959802122997,-0.18449931496419625,-0.709812345102167,-0.2650897773405432
click,0.0,0.0,0.0,0.12186817652452664,-0.07369570608106044,-0.03257818678815387,0.2230564281420592,-0.20602348956053482,-0.053844285828231885,0.3019506395674015,-0.3125252676643689,-0.07472209554426595,0.3721021587148637,-0.40384087795907064,-0.09369300568835073,0.17611248480723887,-0.47120234040082837,-0.05228370603001298,0.27200433646992755,-0.5572487682566413,-0.10538473793167549,0.33217402260573503,-0.49839340269927,-0.1422162283001323,0.37883449370274325,-0.42824803463000743,-0.1656715759751534,0.13476694730592423,-0.520630756484523,-0.07038678145654402,0.2173221759475314,-0.6909747360343187,-0.11540852290477638,0.3024619027142256,-0.7612630664178147,-0.1503237916015615,0.3791001559559644,-0.8179532926520586,-0.17722891922075493,0.07831520601207187,-0.5186316560696588,-0.09494995640671626,0.12531953444137436,-0.7613949326694136,-0.14527111304420404,0.18960071381453367,-0.8979677239659837,-0.18354937318801545,0.2544111673347354,-1.0,-0.21027846137148062,0.011396420185056594,-0.4599964830305824,-0.12140992486816839,-0.0026081576644364115,-0.6662707194847824,-0.17190403535150323,0.005770977749660605,-0.818660948066889,-0.20053696264398996,0.025380434135862762,-0.9536992262667281,-0.21993844826204548
click,0.0,0.0,0.0,0.14485020349723118,-0.010695974176345399,-0.010162796100678783,0.246784298999672,-0.10894392189426028,-0.01689639578551456,0.32901345411596084,-0.19079766972548468,-0.032240514707952125,0.40555530005038787,-0.27244562077900547,-0.045011662196822066,0.2171766521736274,-0.42036033641101944,0.025760417808696846,0.31517240786778467,-0.4909177009993172,-0.01801978427090183,0.3849901776513392,-0.4383481472983361,-0.05345922634532526,0.434619950663356,-0.36120993545602537,-0.07183766953717668,0.1938645066765185,-0.5029128431441422,0.003744777086179334,0.2938489910550168,-0.6804586559226463,-0.024540897013876715,0.3870839273828482,-0.7275093990804846,-0.0457610837724309,0.4712030570322912,-0.7500867004843199,-0.05886726697502701,0.15605450380082186,-0.5534200826724874,-0.028530499652239923,0.22974319372137886,-0.7783840606554667,-0.06004332076116717,0.31572904974146526,-0.8700916937853113,-0.07881630043267063,0.39401046470549883,-0.9217562874908207,-0.08840714035340451,0.10696924318639316,-0.5594881563246878,-0.06397760477588224,0.1382857310359432,-0.7822185923641916,-0.0918767074978883,0.18911884915530833,-0.9097260709442949,-0.10229264239494695,0.2390351810400116,-1.0,-0.10682880112127109
click,0.0,0.0,0.0,0.2374791377475789,0.14091356410990424,0.11138559846168293,0.3863411525145428,0.10537757301113193,0.14582192605710917,0.512650437769724,0.12466428652447027,0.14719668772781777,0.644185305412573,0.16935925203761418,0.15223937095105602,0.4221651372182583,-0.4758164229811551,0.14920428455837575,0.6106667818929152,-0.2907312725838946,0.1315170509065499,0.6691811194590127,-0.0818029307076152,0.10937234384228063,0.6886802093516903,0.11562262683439288,0.09530970712363612,0.43948969175178104,-0.5184550320563024,0.056068806171399206,0.6996807872833432,-0.6113601918517039,0.03140124852676776,0.8780060817854307,-0.5608104006092588,-0.005154571248352012,1.0,-0.48478332964249254,-0.033514627309747795,0.4348187077016144,-0.5027568960209136,-0.03818881834046459,0.690416380851558,-0.725361153270715,-0.0608707452834222,0.8602006016970666,-0.7489289900239274,-0.08803194635502631,0.993009727615951,-0.7473405961878116,-0.11098067382514401,0.42850078047779283,-0.4079913364264379,-0.1255810300362889,0.6304043901200693,-0.6229489637739477,-0.1418611081380805,0.7641688856721561,-0.6798995371145546,-0.14724980768383703,0.8717966112680469,-0.6956972718385248,-0.1545998290186971
click,0.0,0.0,0.0,0.12074716778750072,-0.14292875379264933,-0.036527310658028986,0.2034046522638659,-0.3018409233147305,-0.07736740699339557,0.25780012544043646,-0.39641987555591063,-0.11523401236722687,0.3257561306798907,-0.47400191382139334,-0.1536437778211428,0.09722835536101022,-0.5138359379685363,-0.11930774470315245,0.1819218632570609,-0.6616558194032333,-0.1938693449336099,0.25441299669890916,-0.5981817399142566,-0.25145696522517175,0.3202850793864646,-0.5063969601371461,-0.29152774874608745,0.02870935195859213,-0.5136223947230389,-0.1488482368749166,0.05949258401262371,-0.7352445707687675,-0.2227129865381981,0.12215412722111069,-0.8708030642129899,-0.2851334120596456,0.17452965619198965,-0.9869089245674424,-0.3337495925896131,-0.03249558371693542,-0.4338154445871639,-0.17851533170002185,-0.07708792684036618,-0.6608547360365707,-0.2507761092445476,-0.0766471307037556,-0.8409012551772953,-0.3079856705432223,-0.07623440266876588,-1.0,-0.35188604328197,-0.08348378682076533,-0.3077902324924581,-0.2082194651356077,-0.16440465976749907,-0.39241857725811263,-0.26557843618326216,-0.22655821265036957,-0.4736228392992013,-0.28917961932003694,-0.27792027158413035,-0.5522242997318946,-0.3098341313421268
click,0.0,0.0,0.0,0.1552896261548335,0.03919541275698551,-0.03457560458341031,0.30408908149883396,0.015973077783707094,-0.07142251352898712,0.4166511145845941,0.03382259865918081,-0.11566818517883487,0.520345912578227,0.07340872285445196,-0.1570294626527826,0.3651185095244998,-0.32721923410010306,-0.047645821247882476,0.4999120057213344,-0.290677610014232,-0.13352264756126966,0.5395577825477231,-0.13622090477264037,-0.19405043507310213,0.5445406829393076,0.022964047057859996,-0.22700292964110075,0.33185715969182195,-0.42825439338747484,-0.08006720353407355,0.4830225997050962,-0.5528446305563202,-0.1391818031521283,0.6077802719707931,-0.592164932699999,-0.18220550993205756,0.7145948227986684,-0.6247917309930474,-0.21250734027953147,0.2567239173856264,-0.48425855258519035,-0.12347475793264186,0.3730499162669401,-0.7180638493222402,-0.18392944216436405,0.4772119193402472,-0.8351538096115811,-0.22171587174033355,0.5727893503832903,-0.9168559766108504,-0.2463702908856904,0.1522668420849933,-0.48777584189872286,-0.17097139272208292,0.19276450812040277,-0.7099012332361593,-0.22851170688758404,0.24340391917786441,-0.8665214764761888,-0.25256184399335097,0.2988041065651266,-1.0,-0.2659843950899733
click,0.0,0.0,0.0,0.12725325717150224,0.0329648703417936,-0.029663717318104937,0.25269611425309374,-0.02100785677560358,-0.054962358878151776,0.3590473680853455,-0.052851157202700075,-0.08551079693411633,0.46075992692505024,-0.04934192858698324,-0.11336478426968867,0.29995521480657444,-0.3680182936521362,-0.018538887049495203,0.40516229850492064,-0.3513745255911063,-0.07522613151640675,0.46182377097863647,-0.23505167383554243,-0.11544557011470848,0.49489551585102454,-0.11410741761658497,-0.13874113748334113,0.2879124973970606,-0.46012575932822347,-0.041478371201533956,0.4171722728257619,-0.5927660374252823,-0.08004510920638253,0.5240186212191689,-0.6314983543704842,-0.10403644168195131,0.6207348978630063,-0.6655247202491089,-0.12150773855264463,0.2454321859660399,-0.5139197949533847,-0.07545244854588294,0.35121925119347197,-0.7474630403026578,-0.1201959047443096,0.4524787164818157,-0.8471989989464349,-0.1481435264218136,0.5425027414678556,-0.9126648224797028,-0.1668027132781796,0.18031503207971777,-0.5193156653623663,-0.11346856148108438,0.23378980557208404,-0.7512839409173089,-0.15787933666656104,0.29197141507937,-0.8902232472798219,-0.17942379548423057,0.349775696228003,-1.0,-0.1934106422927971
click,0.0,0.0,0.0,0.09509626430807061,-0.05323863200270268,-0.03670009560885457,0.1708757204332975,-0.1691986073674474,-0.05889207113165553,0.22225309559525855,-0.2756089250459739,-0.08209826747348149,0.2758165289984552,-0.34975856084430157,-0.10358127342975991,0.16454312752302935,-0.4209943350084397,-0.031276835422037914,0.2262193137670487,-0.5268756194759195,-0.0767089329998263,0.2531148143987564,-0.4702015403034059,-0.11139957414744688,0.26655302755246835,-0.3859652694206929,-0.13076676792334177,0.10744686859383544,-0.5004745203645307,-0.04202433791649198,0.1645524784932856,-0.6965430166354175,-0.06544449459489494,0.20478101455130962,-0.815307703813396,-0.0899890692426354,0.23845671338634836,-0.9177731119470437,-0.1102825779935506,0.040097415594563444,-0.5182297785785408,-0.06113391453062564,0.05962859270173322,-0.7283947383828159,-0.09245182931390966,0.07762730715020286,-0.8794551115154923,-0.12459173472429416,0.09182718993206686,-1.0,-0.14909875550310173,-0.03500492270657628,-0.4777260095375759,-0.08348496257371789,-0.06766511030938265,-0.6221560482468689,-0.11425355440241805,-0.0928302263079618,-0.7289368050258569,-0.1312935461437735,-0.11179204931685163,-0.8235310132583105,-0.1440162342249896
click,0.0,0.0,0.0,0.10727319069712463,-0.1007087975412985,-0.025263446351696178,0.18262478205620733,-0.26373031117940837,-0.03535790328378637,0.23668754986849494,-0.38907148556399423,-0.049040393808772335,0.278050843701055,-0.5104434232690092,-0.05983994739339363,0.10613064806879637,-0.5109817074972665,0.0052548570020524545,0.1622190372055912,-0.6424922426785662,-0.03043941518573383,0.2164928780401312,-0.6238848665740714,-0.06071492245914616,0.25999002630101364,-0.5703283193947811,-0.0775928637768565,0.05564821655486273,-0.5603026094151718,-0.00775228019541201,0.10364209935281775,-0.7497356600372351,-0.025939496914656076,0.154665696385827,-0.8627627884984781,-0.04608617955155433,0.20675374567806376,-0.9530938414255741,-0.06151810997946296,-0.0003133219066757292,-0.5595620437956205,-0.03078824530778235,0.0114764768462425,-0.769373503945152,-0.05482178233236937,0.041390333638700906,-0.9046195218534827,-0.08032984994666056,0.07647921037855729,-1.0,-0.09822562109829035,-0.0583620969886817,-0.5020932947191111,-0.057715761912144184,-0.08867652708413369,-0.6544185702887201,-0.08485986708664697,-0.10329220721652531,-0.7798272703094064,-0.10275090996616469,-0.10788387659209787,-0.8845759330949496,-0.11430363943512063
click,0.0,0.0,0.0,0.10036695517475124,-0.09493727403814706,-0.030890889281870577,0.15838248081029835,-0.26613742424770576,-0.043457759512394195,0.19572488819345368,-0.4213137864627246,-0.0583835454565514,0.2243045621015006,-0.5427827126240885,-0.0722689069614912,0.11420134441443618,-0.47963053670336403,0.006030501620486684,0.14837422733944514,-0.5925458784238606,-0.01212079201784825,0.18825475407837144,-0.6155436618051784,-0.027442911736366427,0.2185028289976109,-0.6117070408091985,-0.03759059789671374,0.05812169724024655,-0.5378713211261217,-0.004040454083751166,0.0977261361438001,-0.7311983559163832,-0.005756492951637582,0.1272165666033433,-0.8463043462863616,-0.011066580763505387,0.15723611912162405,-0.9547657579423513,-0.017289082430725942,-0.00442552968103939,-0.5408970382635797,-0.024099944869128705,-0.000959641319127679,-0.7561065337963869,-0.04147284872640074,0.01217515412242329,-0.8890293554418398,-0.061080279912410475,0.02594482659586893,-1.0,-0.076440964088064,-0.07420645231714493,-0.4878067918440765,-0.04804209958955714,-0.10711732358119253,-0.6523070902216994,-0.07434858840362517,-0.12509962701755561,-0.7628036080847073,-0.0902773930863415,-0.1363807245694703,-0.8619774693994547,-0.10179490299904748
